-2.1848457071334332e-06;-0.000202750166918377;0.5958542838488816;557.740684293912
-3.014228615865017e-06;0.0002933076852270404;0.7494695730792866;472.2727486574684
1.4176939747438566e-07;0.00020106289151704086;0.13662209347177715;76.27095256744953
-4.698628042098572e-06;8.777380998255628e-05;0.631821587836333;318.71764637477366
1.7779927173419308e-06;0.00018491124260356398;0.019230769230770654;617.9999999999997
-2.2855490620154066e-07;0.00010131643639885205;0.3069066896983288;419.18849486654244
-1.0850538387836734e-06;0.0002798098292712451;0.5328079317310814;452.2753066646074
-6.144220607450788e-08;7.59329918101814e-05;0.16391810461204015;214.95660261289225
-4.253697107660668e-07;0.00015529652831068654;0.3898670030045076;446.01196674744745
-6.59176685245271e-07;0.0001508988715388438;0.2773664926530198;222.6640240448982
-6.440444886718207e-08;7.46105658677096e-05;0.16379725405419301;215.55051134543552
-1.87205380884873e-07;8.909733093129148e-05;0.25792868407637065;350.04350662360025
-1.061430356909982e-06;0.000246352097934002;0.516626158245455;455.58049453094196
-1.7168418971347331e-06;-1.1323881528649229e-05;0.32549634565243;288.9969557198777
-7.940468056110479e-07;6.470383584363276e-05;0.26212809286676;244.9522318458885
3.2335498212749705e-07;0.0002046133027958771;0.1292996841740449;81.59514548520542
-2.2783391886714428e-07;0.00010152339436890487;0.3063508196060649;418.11267859554823
1.4865786958910078e-07;0.00020309846718271306;0.13605266412926487;74.7100840889655
-3.94219550903877e-05;0.0009748587500671357;1.6499245137892093;448.4913060552948
-4.3453562135725967e-07;0.0001554712025354888;0.39281020042670706;448.7183799821991
-9.883675387474788e-05;0.003960983267461266;1.6897602231230184;282.2508988878332
-2.2777162111616087e-07;0.0001007130885162983;0.28909713841342294;383.15259357515123
-1.0901035037644215e-06;0.0002805147697686186;0.5330874093444321;451.5879189578543
-4.696726670858893e-06;-0.00018263465186357604;0.5929993453579345;340.6402962244874
-1.8955214430429955e-07;0.0001418591048589049;0.22195330185435433;206.1032232384905
-1.8190812417276529e-06;0.00039733649923954996;0.6301997827856258;448.0081973701592
-3.3709734831158613e-08;7.22726836069968e-05;0.15069771996533202;206.98799904300174
